name,artist,url,is_public_domain,length,width,label,split,cifar_index
albrecht-durer_hand-of-god-the-father.jpg,albrecht-durer,https://uploads8.wikiart.org/images/albrecht-durer/hand-of-god-the-father.jpg,True,3000,2116,renaissance,train,26504
matthias-grunewald_demons-armed-with-sticks-detail-from-the-isenheim-altarpiece-1516.jpg,matthias-grunewald,https://uploads5.wikiart.org/images/matthias-grünewald/demons-armed-with-sticks-detail-from-the-isenheim-altarpiece.jpg,True,1109,803,renaissance,train,34227
correggio_madonna-and-child-with-st-sebastian-1524.jpg,correggio,https://uploads3.wikiart.org/images/correggio/madonna-and-child-with-st-sebastian-1524.jpg,True,841,495,renaissance,test,636
correggio_antonio-allegri-da-correggio.jpg,correggio,https://uploads2.wikiart.org/images/correggio/antonio-allegri-da-correggio(2).jpg,True,545,415,renaissance,train,9634
albrecht-durer_nude-study-nude-female-from-the-back-1495.jpg,albrecht-durer,https://uploads0.wikiart.org/images/albrecht-durer/nude-study-nude-female-from-the-back-1495.jpg,True,2957,2024,renaissance,train,49115
pietro-perugino_baptism-of-jesus.jpg,pietro-perugino,https://uploads3.wikiart.org/images/pietro-perugino/baptism-of-jesus.jpg,True,2592,1952,renaissance,train,28089
michelangelo_study-to-pieta.jpg,michelangelo,https://uploads7.wikiart.org/images/michelangelo/study-to-pieta.jpg,True,790,600,renaissance,train,7998
pietro-perugino_pala-di-sant-agostino-st-jerome-and-santa-maria-magdalena-1523.jpg,pietro-perugino,https://uploads4.wikiart.org/images/pietro-perugino/pala-di-sant-agostino-st-jerome-and-santa-maria-magdalena-1523.jpg,True,2571,1455,renaissance,train,1578
lorenzo-lotto_a-lady-with-a-drawing-of-lucretia.jpg,lorenzo-lotto,https://uploads0.wikiart.org/images/lorenzo-lotto/a-lady-with-a-drawing-of-lucretia.jpg,True,4830,4226,renaissance,train,12220
maarten-de-vos_the-tribunal-of-the-brabant-mint-in-antwerp-1594.jpg,maarten-de-vos,https://uploads5.wikiart.org/00103/images/maarten-de-vos/the-tribunal-of-the-brabant-mint-in-antwerp-1594-1.jpg,True,1000,722,renaissance,train,43909
alessandro-allori_stories-of-st-jerome-1577-16.jpg,alessandro-allori,https://uploads1.wikiart.org/00330/images/alessandro-allori/alessandro-allori-volta-della-cappella-gaddi-1577-virt-cardinali-02.jpg,True,3456,2304,renaissance,train,29485
albrecht-durer_erasmo-de-rotterdam-1520.jpg,albrecht-durer,https://uploads1.wikiart.org/images/albrecht-durer/erasmo-de-rotterdam-1520.jpg,True,1408,1024,renaissance,test,8822
bartolomeo-veneto_beatrice-deste-1510.jpg,bartolomeo-veneto,https://uploads6.wikiart.org/00112/images/bartolomeo-veneto/beatrice-d-este-1510.jpg,True,830,630,renaissance,train,37158
correggio_madonna-and-child-1514.jpg,correggio,https://uploads5.wikiart.org/images/correggio/madonna-and-child-1514(1).jpg,True,489,411,renaissance,train,22927
pietro-perugino_nativity-1502.jpg,pietro-perugino,https://uploads0.wikiart.org/images/pietro-perugino/nativity-1502.jpg,True,2350,1560,renaissance,train,45999
el-greco_the-burial-of-the-count-of-orgaz-1587.jpg,el-greco,https://uploads1.wikiart.org/00142/images/57726d7dedc2cb3880b47da2/el-greco-the-burial-of-the-count-of-orgaz.JPG,True,1612,1316,renaissance,train,1565
hans-holbein-the-younger_the-solothurn-madonna-1522.jpg,hans-holbein-the-younger,https://uploads4.wikiart.org/images/hans-holbein-the-younger/the-solothurn-madonna-1522.jpg,True,2795,1955,renaissance,test,556
hans-holbein-the-younger_portrait-of-thomas-howard-1539.jpg,hans-holbein-the-younger,https://uploads8.wikiart.org/images/hans-holbein-the-younger/portrait-of-thomas-howard-1539.jpg,True,2642,2024,renaissance,train,33432
andrea-del-sarto_the-healing-of-the-possessed-woman.jpg,andrea-del-sarto,https://uploads4.wikiart.org/images/andrea-del-sarto/the-healing-of-the-possessed-woman.jpg,True,2592,1944,renaissance,train,19583
sebastiano-del-piombo_lannonciation-1526.jpg,sebastiano-del-piombo,https://uploads8.wikiart.org/00290/images/sebastiano-del-piombo/n-mes-beaux-arts114.jpg,True,2793,2775,renaissance,train,28969
luca-signorelli_madonna-and-child-with-prophets.jpg,luca-signorelli,https://uploads0.wikiart.org/images/luca-signorelli/madonna-and-child-with-prophets.jpg,True,1000,705,renaissance,train,36303
pieter-brueghel-the-younger_the-drunkard-on-an-egg.jpg,pieter-brueghel-the-younger,https://uploads6.wikiart.org/00303/images/pieter-brueghel-the-younger/pieter-breughel-2-drunkard-on-an-egg-2.jpg,True,3027,3027,renaissance,train,26841
hans-memling_portraits-of-willem-moreel-and-his-wife.jpg,hans-memling,https://uploads5.wikiart.org/images/hans-memling/portraits-of-willem-moreel-and-his-wife.jpg,True,1120,740,renaissance,train,49236
jacopo-pontormo_madonna-and-child-with-the-young-saint-john-1524.jpg,jacopo-pontormo,https://uploads8.wikiart.org/images/jacopo-pontormo/madonna-and-child-with-the-young-saint-john-1524.jpg,True,2686,2024,renaissance,train,9295
albrecht-durer_the-lady-of-the-festival-du-rosaire-fragment-1.jpg,albrecht-durer,https://uploads5.wikiart.org/images/albrecht-durer/the-lady-of-the-festival-du-rosaire-fragment-1.jpg,True,1109,750,renaissance,train,7403
tintoretto_young-man-of-the-renialme-family-1548.jpg,tintoretto,https://uploads1.wikiart.org/images/tintoretto/young-man-of-the-renialme-family-1548.jpg,True,644,477,renaissance,train,4861
el-greco_portrait-of-juan-alfonso-de-pimentel-y-herrera.jpg,el-greco,https://uploads8.wikiart.org/images/el-greco/portrait-of-juan-alfonso-de-pimentel-y-herrera.jpg,True,650,484,renaissance,train,28316
rogier-van-der-weyden_abegg-triptych.jpg,rogier-van-der-weyden,https://uploads7.wikiart.org/images/rogier-van-der-weyden/abegg-triptych.jpg,True,1155,850,renaissance,train,32636
albrecht-durer_portrait-of-a-man-1.jpg,albrecht-durer,https://uploads5.wikiart.org/images/albrecht-durer/portrait-of-a-man-1.jpg,True,784,508,renaissance,train,31499
tintoretto_women-playing-instruments.jpg,tintoretto,https://uploads7.wikiart.org/images/tintoretto/women-playing-instruments.jpg,True,2560,1680,renaissance,train,48261
rogier-van-der-weyden_kneeling-woman.jpg,rogier-van-der-weyden,https://uploads6.wikiart.org/images/rogier-van-der-weyden/kneeling-woman.jpg,True,512,355,renaissance,train,16653
il-sodoma_life-of-st-benedict-scene-4-the-monk-romanus-dresses-benedict-detail-1508.jpg,il-sodoma,https://uploads4.wikiart.org/00148/images/il-sodoma/life-of-st-benedict-scene-4-the-monk-romanus-dresses-benedict-detail.jpg,True,1164,900,renaissance,train,24647
pietro-perugino_the-madonna-between-st-john-the-baptist-and-st-sebastian-detail-1.jpg,pietro-perugino,https://uploads7.wikiart.org/images/pietro-perugino/the-madonna-between-st-john-the-baptist-and-st-sebastian-detail-1.jpg,True,1038,767,renaissance,train,28370
palma-il-giovane_studies-for-four-figures.jpg,palma-il-giovane,https://uploads1.wikiart.org/00290/images/palma-il-giovane/studies-for-four-figures-recto-composition-sketches-for-groupings-of-figures-on-clouds-verso-met-1.jpg,True,3937,2737,renaissance,train,22700
michelangelo_rachel-and-leah-1545.jpg,michelangelo,https://uploads4.wikiart.org/images/michelangelo/rachel-and-leah-1545.jpg,True,920,714,renaissance,train,24676
hans-holbein-the-younger_madonna-of-the-burgermeister-meyer.jpg,hans-holbein-the-younger,https://uploads3.wikiart.org/images/hans-holbein-the-younger/madonna-of-the-burgermeister-meyer.jpg,True,2932,2049,renaissance,test,9727
francesco-de-rossi-francesco-salviati_phanes.jpg,francesco-de-rossi-francesco-salviati,https://uploads2.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/phanes.jpg,True,816,441,renaissance,train,20789
leonardo-da-vinci_design-for-a-flying-machine-1.jpg,leonardo-da-vinci,https://uploads8.wikiart.org/images/leonardo-da-vinci/design-for-a-flying-machine-1.jpg,True,627,444,renaissance,train,23469
maarten-de-vos_the-family-of-st-anne-1585.jpg,maarten-de-vos,https://uploads1.wikiart.org/00103/images/maarten-de-vos/the-family-of-st-anne-1585-1.jpg,True,1142,928,renaissance,train,23550
palma-il-giovane_sacristia-di-san-francesco-della-vigna-a-venizia-san-diego-dalcala-in-estasi.jpg,palma-il-giovane,https://uploads4.wikiart.org/00290/images/palma-il-giovane/sacristy-of-san-francesco-della-vigna-venice-san-diego-d-alcal-in-estasi-di-palma-il-giovane.jpg,True,2705,2413,renaissance,train,2855
hans-memling_descent-from-the-cross-left-hand-panel-from-the-deposition-diptych-1494.jpg,hans-memling,https://uploads1.wikiart.org/images/hans-memling/descent-from-the-cross-left-hand-panel-from-the-deposition-diptych-1494.jpg,True,2858,2024,renaissance,train,16229
pietro-perugino_madonna-enthroned-with-st-john-the-tufer-and-st-sebastian-detail-1.jpg,pietro-perugino,https://uploads8.wikiart.org/images/pietro-perugino/madonna-enthroned-with-st-john-the-tufer-and-st-sebastian-detail-1.jpg,True,3068,2536,renaissance,train,16734
matthias-grunewald_saints-erasmus-and-mauritius-1523.jpg,matthias-grunewald,https://uploads5.wikiart.org/images/matthias-grünewald/saints-erasmus-and-mauritius-1523.jpg,True,3265,2536,renaissance,train,32083
pieter-brueghel-the-younger_netherlandish-proverbs-after-peter-brueghel-the-elder.jpg,pieter-brueghel-the-younger,https://uploads4.wikiart.org/00303/images/pieter-brueghel-the-younger/3451-proverbios-flamencos-2.jpg,True,3921,2745,renaissance,train,14711
raphael_the-madonna-of-loreto-1509.jpg,raphael,https://uploads5.wikiart.org/images/raphael/the-madonna-of-loreto-1509.jpg,True,1102,820,renaissance,test,7227
tintoretto_the-last-supper.jpg,tintoretto,https://uploads6.wikiart.org/images/tintoretto/the-last-supper.jpg,True,1073,700,renaissance,train,49745
correggio_saint-marc-1520.jpg,correggio,https://uploads4.wikiart.org/images/correggio/saint-marc-1520.jpg,True,674,437,renaissance,test,2722
palma-il-giovane_altar-maggiore-e-cristo-morto-1605.jpg,palma-il-giovane,https://uploads0.wikiart.org/00290/images/palma-il-giovane/interior-of-san-zaccaria-venice-choir-and-altar-altar-maggiore-e-cristo-morto-di-palma-il-giovane.jpg,True,7360,4912,renaissance,train,18727
domenico-beccafumi_die-strafe-des-hollenfeuers-das-jungste-gericht-detail-1538.jpg,domenico-beccafumi,https://uploads0.wikiart.org/00318/images/domenico-beccafumi/domenico-beccafumi-033.jpg,True,2470,2024,renaissance,train,25981
vittore-carpaccio_the-stoning-of-st-stephen-1520.jpg,vittore-carpaccio,https://uploads1.wikiart.org/images/vittore-carpaccio/the-stoning-of-st-stephen-1520.jpg,True,928,807,renaissance,train,31958
titian_diana-and-actaeon-1559.jpg,titian,https://uploads2.wikiart.org/00129/images/titian/diana-and-actaeon.jpg,True,3000,2750,renaissance,test,6859
michelangelo_sistine-chapel-ceiling-cumaean-sibyl-1510.jpg,michelangelo,https://uploads7.wikiart.org/images/michelangelo/sistine-chapel-ceiling-cumaean-sibyl-1510.jpg,True,1040,864,renaissance,test,8638
albrecht-durer_seated-woman-1514.jpg,albrecht-durer,https://uploads3.wikiart.org/images/albrecht-durer/seated-woman-1514.jpg,True,1000,738,renaissance,train,4084
hans-holbein-the-younger_portrait-of-a-young-man.jpg,hans-holbein-the-younger,https://uploads1.wikiart.org/images/hans-holbein-the-younger/portrait-of-a-young-man.jpg,True,762,551,renaissance,train,20139
michelangelo_study-to-battle-of-cascina-1504.jpg,michelangelo,https://uploads6.wikiart.org/images/michelangelo/study-to-battle-of-cascina-1504.jpg,True,900,628,renaissance,train,48486
jean-fouquet_boccaccio-s-de-casibus-writing-a-courier-delivering-luvrs-to-mainardo-dei-cavalcanti-boccaccio.jpg,jean-fouquet,https://uploads6.wikiart.org/images/jean-fouquet/boccaccio-s-de-casibus-writing-a-courier-delivering-luvrs-to-mainardo-dei-cavalcanti-boccaccio.jpg,True,600,455,renaissance,train,41970
raphael_vision-of-a-knight.jpg,raphael,https://uploads6.wikiart.org/images/raphael/vision-of-a-knight.jpg,True,1004,1002,renaissance,test,9824
michelangelo_the-ancestors-of-christ-salmon-1509.jpg,michelangelo,https://uploads0.wikiart.org/images/michelangelo/the-ancestors-of-christ-salmon-1509.jpg,True,489,420,renaissance,train,21274
titian_the-doge-niccolo-marcello-1542.jpg,titian,https://uploads8.wikiart.org/images/titian/the-doge-niccolo-marcello-1542.jpg,True,1281,961,renaissance,train,14996
el-greco_apostle-st-philip.jpg,el-greco,https://uploads6.wikiart.org/images/el-greco/apostle-st-philip.jpg,True,1172,950,renaissance,train,16645
sebastiano-del-piombo_cristo-portacroce.jpg,sebastiano-del-piombo,https://uploads6.wikiart.org/00290/images/sebastiano-del-piombo/cristo-portacroce.png,True,660,464,renaissance,test,3822
hieronymus-bosch_the-garden-of-earthly-delights-1516-1.jpg,hieronymus-bosch,https://uploads7.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1516-1.jpg,True,940,768,renaissance,train,13335
leonardo-da-vinci_drawing-of-the-uterus-of-a-pregnant-cow-1508.jpg,leonardo-da-vinci,https://uploads5.wikiart.org/images/leonardo-da-vinci/drawing-of-the-uterus-of-a-pregnant-cow-1508.jpg,True,500,365,renaissance,train,31779
alessandro-allori_stories-of-st-jerome-1577-6.jpg,alessandro-allori,https://uploads2.wikiart.org/00330/images/alessandro-allori/alessandro-allori-storie-di-san-girolamo-1577-07-san-girolamo-coi-discepoli-2.jpg,True,1996,1820,renaissance,train,47312
quentin-matsys_adoration-of-the-mag-1526.jpg,quentin-matsys,https://uploads4.wikiart.org/00148/images/quentin-matsys/quentin-massys-adoration-of-the-magi.jpg,True,625,485,renaissance,train,49023
sebastiano-del-piombo_cristo-con-la-cruz-a-cuestas-1516.jpg,sebastiano-del-piombo,https://uploads4.wikiart.org/00290/images/sebastiano-del-piombo/piombo-cristo-cruz-prado.jpg,True,1600,1332,renaissance,train,25332
hans-holbein-the-younger_portrait-of-sir-richard-southwell-1536.jpg,hans-holbein-the-younger,https://uploads7.wikiart.org/images/hans-holbein-the-younger/portrait-of-sir-richard-southwell-1536.jpg,True,2538,2024,renaissance,test,9849
andrea-mantegna_ecce-homo-1502.jpg,andrea-mantegna,https://uploads1.wikiart.org/images/andrea-mantegna/ecce-homo-1502.jpg,True,2640,2009,renaissance,train,46155
albrecht-durer_portrait-of-st-sebastian-with-an-arrow-1499.jpg,albrecht-durer,https://uploads2.wikiart.org/images/albrecht-durer/portrait-of-st-sebastian-with-an-arrow-1499.jpg,True,1044,807,renaissance,train,8840
el-greco_apostle-st-andrew-1.jpg,el-greco,https://uploads8.wikiart.org/images/el-greco/apostle-st-andrew-1.jpg,True,2081,1576,renaissance,train,46756
hieronymus-bosch_the-garden-of-earthly-delights-1515-6.jpg,hieronymus-bosch,https://uploads7.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1515-6.jpg,True,945,778,renaissance,train,48954
palma-il-giovane_portrait-of-a-collector.jpg,palma-il-giovane,https://uploads6.wikiart.org/00290/images/palma-il-giovane/portrait-of-a-collector-palma-il-giovane.jpg,True,700,637,renaissance,train,38065
paolo-veronese_monk-with-a-black-boy-1558.jpg,paolo-veronese,https://uploads3.wikiart.org/images/paolo-veronese/monk-with-a-black-boy-1558.jpg,True,1200,940,renaissance,train,29015
hans-memling_virgin-and-child-with-musician-angels.jpg,hans-memling,https://uploads3.wikiart.org/images/hans-memling/virgin-and-child-with-musician-angels.jpg,True,857,602,renaissance,train,39110
agnolo-bronzino_portrait-of-ferdinando-de-medici.jpg,agnolo-bronzino,https://uploads0.wikiart.org/images/agnolo-bronzino/portrait-of-ferdinando-de-medici.jpg,True,396,312,renaissance,test,199
albrecht-altdorfer_mary-with-the-child-1525.jpg,albrecht-altdorfer,https://uploads5.wikiart.org/images/albrecht-altdorfer/mary-with-the-child-1525.jpg,True,1000,723,renaissance,test,185
maerten-van-heemskerck_portrait-of-a-lady-spinning.jpg,maerten-van-heemskerck,https://uploads3.wikiart.org/images/maerten-van-heemskerck/portrait-of-a-lady-spinning.jpg,True,1105,900,renaissance,train,24170
titian_shepherd-and-nymph-1576.jpg,titian,https://uploads3.wikiart.org/00380/images/titian/1024px-tiziano-vecellio-called-titian-nymph-and-shepherd-google-art-project.jpg,True,1024,876,renaissance,train,30426
hendrick-goltzius_farnese-hercules-1592.jpg,hendrick-goltzius,https://uploads6.wikiart.org/00248/images/hendrick-goltzius/hendrick-goltzius-farnese-hercules-google-art-project.jpg,True,3938,2820,renaissance,test,8579
michelangelo_bust-of-brutus.jpg,michelangelo,https://uploads7.wikiart.org/images/michelangelo/bust-of-brutus.jpg,True,950,680,renaissance,train,16019
matthias-grunewald_head-of-a-young-woman-1520.jpg,matthias-grunewald,https://uploads2.wikiart.org/images/matthias-grünewald/head-of-a-young-woman.jpg,True,1002,700,renaissance,train,31653
lucas-cranach-the-elder_georg-der-b%C3%A4rtige-duke-of-saxony-1.jpg,lucas-cranach-the-elder,https://uploads1.wikiart.org/images/lucas-cranach-the-elder/georg-der-bärtige-duke-of-saxony-1.jpg,True,501,301,renaissance,train,34629
matthias-grunewald_the-resurrection-of-christ-right-wing-of-the-isenheim-altarpiece-1516.jpg,matthias-grunewald,https://uploads0.wikiart.org/images/matthias-grünewald/the-resurrection-of-christ-right-wing-of-the-isenheim-altarpiece.jpg,True,3336,2024,renaissance,train,6684
lucas-cranach-the-elder_portrait-of-katharina-von-bora-1.jpg,lucas-cranach-the-elder,https://uploads0.wikiart.org/images/lucas-cranach-the-elder/portrait-of-katharina-von-bora-1.jpg,True,2000,1246,renaissance,train,16249
el-greco_pieta-1592.jpg,el-greco,https://uploads3.wikiart.org/images/el-greco/pietà.jpg,True,835,633,renaissance,train,11884
titian_madonna-and-child-with-sts-anthony-of-padua-and-roch.jpg,titian,https://uploads6.wikiart.org/images/titian/madonna-and-child-with-sts-anthony-of-padua-and-roch(1).jpg,True,999,695,renaissance,train,42144
raphael_prime-mover-from-the-stanza-della-segnatura-1511.jpg,raphael,https://uploads0.wikiart.org/images/raphael/prime-mover-from-the-stanza-della-segnatura-1511.jpg,True,894,760,renaissance,train,10685
pieter-bruegel-the-elder_landscape-of-the-alps.jpg,pieter-bruegel-the-elder,https://uploads8.wikiart.org/images/pieter-bruegel-the-elder/landscape-of-the-alps.jpg,True,800,536,renaissance,test,2142
albrecht-durer_lamentation-over-christ-1507.jpg,albrecht-durer,https://uploads5.wikiart.org/images/albrecht-durer/lamentation-over-christ-1507.jpg,True,1000,608,renaissance,test,6375
palma-il-giovane_victory-of-francesco-bembo-over-filippo-maria-visconti.jpg,palma-il-giovane,https://uploads5.wikiart.org/00290/images/palma-il-giovane/palma-il-giovane-victbembosoverfmviscontimaggc.jpeg,True,2550,2025,renaissance,test,5915
pietro-perugino_madonna-in-glory-with-the-child-and-saints.jpg,pietro-perugino,https://uploads2.wikiart.org/images/pietro-perugino/madonna-in-glory-with-the-child-and-saints.jpg,True,881,646,renaissance,train,2287
albrecht-durer_the-beheading-of-st-john-the-baptist-1510.jpg,albrecht-durer,https://uploads0.wikiart.org/images/albrecht-durer/the-beheading-of-st-john-the-baptist-1510.jpg,True,868,600,renaissance,train,5618
hans-baldung_pyramus-and-thisbe.jpg,hans-baldung,https://uploads2.wikiart.org/images/hans-baldung/pyramus-and-thisbe.jpg,True,1381,1000,renaissance,train,43380
maarten-de-vos_the-calumny-of-apelles.jpg,maarten-de-vos,https://uploads6.wikiart.org/00103/images/maarten-de-vos/the-calumny-of-apelles-1.jpg,True,938,582,renaissance,train,48780
albrecht-durer_portrait-of-jobst-plankfelt.jpg,albrecht-durer,https://uploads4.wikiart.org/images/albrecht-durer/portrait-of-jobst-plankfelt.jpg,True,1940,1256,renaissance,train,19423
hieronymus-bosch_adoration-of-the-magi-1516-2.jpg,hieronymus-bosch,https://uploads7.wikiart.org/images/hieronymus-bosch/adoration-of-the-magi-1516-2.jpg,True,3098,2536,renaissance,train,45244
hieronymus-bosch_the-garden-of-earthly-delights-1516-8.jpg,hieronymus-bosch,https://uploads7.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1516-8.jpg,True,949,767,renaissance,test,3926
titian_ecce-homo-1.jpg,titian,https://uploads7.wikiart.org/images/titian/ecce-homo-1.jpg,True,1231,1003,renaissance,train,6353
albrecht-durer_apollo.jpg,albrecht-durer,https://uploads1.wikiart.org/images/albrecht-durer/apollo.jpg,True,600,432,renaissance,train,669
paolo-veronese_music-astronomy-and-deceit-1557.jpg,paolo-veronese,https://uploads8.wikiart.org/images/paolo-veronese/music-astronomy-and-deceit-1557.jpg,True,1217,1200,renaissance,test,5707
raphael_the-transfiguration-detail-1520-1.jpg,raphael,https://uploads3.wikiart.org/images/raphael/the-transfiguration-detail-1520-1.jpg,True,1085,802,renaissance,train,42750
lorenzo-lotto_the-legend-of-st-barbara-1524.jpg,lorenzo-lotto,https://uploads5.wikiart.org/images/lorenzo-lotto/the-legend-of-st-barbara-1524.jpg,True,839,499,renaissance,train,18479
leonardo-da-vinci_study-for-st-john-in-the-wilderness.jpg,leonardo-da-vinci,https://uploads6.wikiart.org/images/leonardo-da-vinci/study-for-st-john-in-the-wilderness.jpg,True,927,608,renaissance,test,9999
raphael_the-deposition-1507.jpg,raphael,https://uploads7.wikiart.org/images/raphael/the-deposition-1507.jpg,True,1021,1000,renaissance,train,23706
rogier-van-der-weyden_portrait-of-philippe-le-bon-1450.jpg,rogier-van-der-weyden,https://uploads1.wikiart.org/images/rogier-van-der-weyden/portrait-of-philippe-le-bon-1450(1).jpg,True,1009,706,renaissance,train,16432
albrecht-durer_irish-soldiers-and-peasants.jpg,albrecht-durer,https://uploads4.wikiart.org/images/albrecht-durer/irish-soldiers-and-peasants.jpg,True,1576,1180,renaissance,train,3009
palma-il-giovane_juno.jpg,palma-il-giovane,https://uploads1.wikiart.org/00290/images/palma-il-giovane/juno-met-dp801880.jpg,True,3947,2137,renaissance,test,1963
hieronymus-bosch_the-garden-of-earthly-delights-1515-5.jpg,hieronymus-bosch,https://uploads7.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1515-5.jpg,True,2621,1991,renaissance,test,6006
pietro-perugino_marriage-of-the-virgin-1504.jpg,pietro-perugino,https://uploads5.wikiart.org/images/pietro-perugino/marriage-of-the-virgin-1504.jpg,True,2881,2186,renaissance,train,36055
jean-fouquet_taken-in-tours-in-1189-1460.jpg,jean-fouquet,https://uploads1.wikiart.org/images/jean-fouquet/taken-in-tours-in-1189-1460.jpg,True,600,512,renaissance,train,22544
lucas-cranach-the-elder_the-golden-age.jpg,lucas-cranach-the-elder,https://uploads0.wikiart.org/images/lucas-cranach-the-elder/the-golden-age.jpg,True,1000,720,renaissance,test,8555
hieronymus-bosch_haywain-1502.jpg,hieronymus-bosch,https://uploads0.wikiart.org/images/hieronymus-bosch/haywain-1502.jpg,True,2437,2024,renaissance,train,12290
bernard-van-orley_altarpiece-of-sts-thomas-and-matthias-1512.jpg,bernard-van-orley,https://uploads6.wikiart.org/00320/images/bernard-van-orley/bernard-van-orley-altarpiece-of-sts-thomas-and-matthias-wga16680.jpg,True,828,804,renaissance,train,11731
michelangelo_the-ancestors-of-christ-hezekiah-1509.jpg,michelangelo,https://uploads3.wikiart.org/images/michelangelo/the-ancestors-of-christ-hezekiah-1509.jpg,True,1080,822,renaissance,train,8157
correggio_nativity.jpg,correggio,https://uploads5.wikiart.org/00380/images/correggio/stc-inv-1977-722-001.jpg,True,1200,808,renaissance,test,9555
hieronymus-bosch_the-concert-in-the-egg-1480.jpg,hieronymus-bosch,https://uploads6.wikiart.org/images/hieronymus-bosch/the-concert-in-the-egg-1480.jpg,True,2908,2452,renaissance,train,43848
raphael_birth-on-good-friday.jpg,raphael,https://uploads7.wikiart.org/images/raphael/birth-on-good-friday.jpg,True,413,400,renaissance,train,18934
pietro-perugino_prudence-and-justice-with-six-antique-wisemen.jpg,pietro-perugino,https://uploads5.wikiart.org/images/pietro-perugino/prudence-and-justice-with-six-antique-wisemen.jpg,True,1026,730,renaissance,test,8040
hans-holbein-the-younger_portrait-of-jakob-meyer-zum-hasen-mayor-of-basel-1528.jpg,hans-holbein-the-younger,https://uploads4.wikiart.org/images/hans-holbein-the-younger/portrait-of-jakob-meyer-zum-hasen-mayor-of-basel-1528.jpg,True,2859,2024,renaissance,train,17528
luca-signorelli_life-of-st-benedict-benedict-tells-two-monks-what-they-have-eaten-1502.jpg,luca-signorelli,https://uploads3.wikiart.org/images/luca-signorelli/life-of-st-benedict-benedict-tells-two-monks-what-they-have-eaten-1502.jpg,True,1094,900,renaissance,train,3878
michelangelo_medici-madonna-between-st-cosmas-and-st-damian-1531.jpg,michelangelo,https://uploads8.wikiart.org/images/michelangelo/medici-madonna-between-st-cosmas-and-st-damian-1531.jpg,True,893,597,renaissance,train,29637
hieronymus-bosch_christ-carrying-the-cross-1.jpg,hieronymus-bosch,https://uploads6.wikiart.org/images/hieronymus-bosch/christ-carrying-the-cross-1.jpg,True,1218,895,renaissance,train,14725
carlo-urbino_luke-the-evangelist-detail-from-the-ceiling-of-the-altar-chapel-in-the-cappella-di-santaquilino-in-1540.jpg,carlo-urbino,https://uploads2.wikiart.org/00319/images/carlo-urbino/1467-milano-s-lorenzo-cappella-s-aquilino-s-luca-foto-giovanni-dall-orto-18-may-2007.jpg,True,2048,1360,renaissance,train,39147
raphael_theology-from-the-stanza-della-segnatura-1511.jpg,raphael,https://uploads6.wikiart.org/images/raphael/theology-from-the-stanza-della-segnatura-1511.jpg,True,1000,960,renaissance,train,10150
bartholomaus-spranger_jael-kills-sisera.jpg,bartholomaus-spranger,https://uploads0.wikiart.org/00327/images/bartholomaus-spranger/bartholomeus-spranger-jael-kills-sisera-kms3089-statens-museum-for-kunst.jpg,True,2314,1745,renaissance,train,485
hans-baldung_muscle-man-standing-1541.jpg,hans-baldung,https://uploads8.wikiart.org/images/hans-baldung/muscle-man-standing-1541.jpg,True,1957,1256,renaissance,test,6434
pieter-brueghel-the-younger_christ-and-the-adulteress.jpg,pieter-brueghel-the-younger,https://uploads5.wikiart.org/00303/images/pieter-brueghel-the-younger/brueghel-ii-pieter-christ-and-the-woman-taken-in-adultery-1600-1.jpg,True,1500,1045,renaissance,test,7850
bernard-van-orley_before-the-crucifixion-1530.jpg,bernard-van-orley,https://uploads2.wikiart.org/00320/images/bernard-van-orley/bernaert-van-orley-c-1488-1492-1541-before-the-crucifixion-ng-995-national-galleries-of-scotland.jpg,True,800,642,renaissance,test,8536
michelangelo_the-prophet-isaiah-1509.jpg,michelangelo,https://uploads7.wikiart.org/images/michelangelo/the-prophet-isaiah-1509.jpg,True,960,943,renaissance,test,231
pieter-bruegel-the-elder_justice.jpg,pieter-bruegel-the-elder,https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/justice.jpg,True,1200,918,renaissance,train,28119
raphael_self-portrait-with-a-friend.jpg,raphael,https://uploads6.wikiart.org/images/raphael/self-portrait-with-a-friend.jpg,True,1101,906,renaissance,train,20320
leonardo-da-vinci_study-of-christ-for-the-last-supper.jpg,leonardo-da-vinci,https://uploads6.wikiart.org/images/leonardo-da-vinci/study-of-christ-for-the-last-supper.jpg,True,604,489,renaissance,train,13411
lucas-cranach-the-elder_paradise-1536.jpg,lucas-cranach-the-elder,https://uploads8.wikiart.org/images/lucas-cranach-the-elder/paradise-1536.jpg,True,2048,1422,renaissance,train,3526
albrecht-durer_paumgartner-altar.jpg,albrecht-durer,https://uploads3.wikiart.org/images/albrecht-durer/paumgartner-altar.jpg,True,2048,1191,renaissance,train,29652
pieter-bruegel-the-elder_two-galleys-sailing-behind-an-armed-three-master-with-phaethon-and-jupiter-in-the-sky-1565-1.jpg,pieter-bruegel-the-elder,https://uploads4.wikiart.org/images/pieter-bruegel-the-elder/man-of-war-between-two-galleys-1565.jpg,True,1200,947,renaissance,train,14802
